"content","cmp_code","eu_code"
"Höchste Priorität dabei hat der Abbau der überbordenden Bürokratie und des übermäßigen Steuerdrucks.","401",0
"Die bürokratischen Auflagen in Südtirol erschweren die Gründung neuer Unternehmen, den Ausbau bestehender Unternehmen, ebenso wie die Einstellung neuer Arbeitskräfte und hemmen damit die wirtschaftliche und gesellschaftliche Entwicklung Südtirols.","401",0
"Ein Teil dieser Bürokratie ist hausgemacht, jedoch bei weitem nicht alles.","401",0
"Der Ausbau der Autonomie durch eine Steuer- und Finanzhoheit ist deshalb  ein wichtiger Schritt","301",0
"Mehr Selbstverantwortung",NA,0
"Die Überreglementierung ist auch eine Folge der Übernahme von mehr und  mehr Aufgaben durch die öffentliche Hand.","401",0
"Es ist jetzt Zeit, ganz bewusst wieder einen Schritt zurückzugehen und offen und ehrlich einzugestehen,  dass die öffentliche Hand nicht für alles da sein kann und soll.","401",0
"Das entspricht auch dem Wunsch vieler Südtirolerinnen und Südtiroler nach mehr  Freiraum und Eigenverantwortung.","401",0
"Sie sehen, genauso wie wir, in der Stärkung der Eigeninitiative und der Übertragung von mehr Verantwortung  eine Chance für Südtirol und für jede Einzelne und jeden Einzelnen.","401",0
"Die öffentliche Verwaltung sollte sich also aus jenen Bereichen zurückziehen, die privat funktionieren – und teilweise sogar besser gelöst werden können.","401",0
"Außer Frage steht dabei, dass wesentliche Bereiche der Daseins-vorsorge gesichert sein müssen und Bereiche wie die öffentliche Sicherheit  im alleinigen Verantwortungsbereich der öffentlichen Hand bleiben müssen.","401",0
"Auch eine reduktion der Steuern einerseits und eine Absenkung der Beiträge andererseits bringen nicht nur volkswirtschaftliche Vorteile,  sondern entsprechen dem Gedanken von mehr Eigenverantwortung.","401",0
"Unser größtes Potential: Die Menschen Südtirols",NA,0
"Männer und Frauen, Menschen aus unterschiedlichen regionen und mit verschiedensten Fähigkeiten müssen die grundsätzlich gleichen Chancen in Südtirol haben.","503",0
"Voraussetzung dafür ist in erster Linie ein gerechter Zugang zu einem qualitativ hochwertigen Bildungssystem und die Chance auf einen Arbeitsplatz.","503",0
"Chancengleichheit bedeutet auch, dass wir die  Vereinbarkeit von Familie und Beruf als Selbstverständlichkeit in einer  modernen Gesellschaft begreifen und dahingehend konkrete, unterstützende Maßnahmen setzen.","503",0
"Die Südtirolerinnen und Südtiroler haben unsere Heimat zu dem gemacht,  was sie heute ist.","601",0
"Sie sind unsere wichtigste Stärke, auf die wir gerne bau-en.","601",0
"Viele Bürgerinnen und Bürger wollen stärker in die politischen Entscheidungen einbezogen werden und sind bereit, sich aktiv einzubringen.","202",0
"Das unterstützen wir, schaffen mehr Möglichkeiten der Mitsprache und begrüßen Instrumente der direkten Demokratie.","202",0
"Mit unserem Programmprozess,  bei  dem  wir  die  ganze  Bevölkerung  eingeladen  haben,  mit  uns  zu  diskutieren, haben wir damit bereits begonnen.","202",0
"Diese Einbindung der Südtirolerinnen und Südtiroler werden wir auch in unserer Politik der nächsten Jahre weiter führen.","202",0
"Südtirol hat viele Chancen.","601",0
"Nutzen wir sie gemeinsam!","601",0
"SÜDTIroL ProGrAMM LE  ProGrAM  Por SÜDTIroL  dala A ala Z von A bis Z",NA,0
"Vorweg",NA,0
"Die nachfolgende Auflistung enthält eine Aufzählung wichtiger  Themen  und Aufgaben, die den Menschen in Südtirol ein Anliegen sind und um die wir uns in den nächsten Jahren intensiv bemühen werden. Die übersichtliche Darstellung von A bis Z beinhaltet Einzelthemen ebenso wie größere Themenbereiche, Fragen von zentraler, grundsätzlicher Bedeutung ebenso wie konkrete Einzelanliegen. Daher ist weder die Reihenfolge von A bis Z noch der Umfang der einzelnen Themen als Gewichtung zu verstehen. Die dargestellte Auswahl der Themen ist das Ergebnis des  intensiven Programmprozesses der Südtiroler Volkspartei,  an dem sich zahlreiche Südtirolerinnen und Südtiroler beteiligt haben.",NA,0
"Arbeit",NA,0
"Arbeit sichern, ermöglichen und fördern: Gerade in Wirtschaftlich angespannten Zeiten ist dies eine der  wichtigsten Aufgaben der Politik.","701",0
"Dies gelingt durch steuerliche  Entlastung der Unternehmen,  Abbau von unnötiger Bürokratie,  sowie qualitative Sicherung der  Aus- und Weiterbildung, die den aktuellen Bedürfnissen angepasst  werden.","701",0
"ArbeitnehmerInnenförderung",NA,0
"Viele Arbeitnehmerinnen und Arbeitnehmer wissen nicht mehr, wie  sie mit ihrem Einkommen auskommen sollen.","701",0
"Wer arbeitet, hat einrecht auf angemessene Entlohnung, mit der die zentralen Lebens-haltungskosten gedeckt werden können.","701",0
"Daher muss die PolitikRahmenbedingungen setzen, damit Spielräume für Lohnerhöhungen geöffnet werden können.","701",0
"Gleichzeitig verdienen jene Lohnabhängigen eine Unterstützung durch  Fördermaßnahmen, welche aus eigener Kraft nicht für Wohnung oder  Familie aufkommen können.","701",0
"Armut und Altersarmut",NA,0
"Der grundsätzlich hohe Wohlstand in Südtirol darf nicht darüber hin-wegtäuschen, dass das nicht für  alle Menschen gilt: Prekäre Beschäftigungssituationen, geringe  Einkommen sowie steigende Preise  für Konsumgüter und Dienstleistungen stellen viele Menschen in  Südtirol vor ernsthafte Probleme.","701",0
"Gerade die ältere Generation hat dann Schwierigkeiten, wieder den Anschluss – etwa im Berufsleben – zu finden.","701",0
"Hier braucht es daher  spezielle Maßnahmen, etwa eine  Förderung der Beschäftigung älterer Arbeitnehmerinnen und Arbeitnehmer durch Umschulung und  Weiterbildung.","701",0
"Es gilt grundsätzliche Maßnahmen zu treffen, die die  Menschen vor Altersarmut schützen, sowohl im Erwerbstätigen- wie im rentenalter.","701",0
"Aus- und Weiterbildung,  Umschulungen",NA,0
"Die lebenslange undbegleitende  Aus- und Weiterbildung gewinnt  zunehmend an Bedeutung.","506",0
"Damit Flexibilität und Mobilität keine leeren Worthülsen bleiben, sind die  Sicherung einer qualitativ hochwertigen Ausbildung Voraussetzung: in  den Grund-, Mittel-, ober- und Berufsschulen, in den Betrieben und in  der Universität sowie mit vermehrten Investitionen in die berufliche und persönliche Weiterbildung. (Schule, Duale Ausbildung)","506",0
"„ Ausverkauf der Heimat“",NA,0
"In einigen Südtiroler Gemeinden ist der Anteil an Zweitwohnungen von Provinzfremden im Lauf der  Jahre eklatant angestiegen, während Einheimische zunehmend  Schwierigkeiten haben, ein Eigenheim zu einigermaßen erschwinglichen Preisen zu erwerben.","601",0
"Dieser  Zweitwohnungstourismus hat sich  auch auf das Leben in der Dorfgemeinschaft ausgewirkt.","601",0
"Diese Folgeerscheinungen des „ Ausverkaufs der Heimat“ gilt es weiter einzuschränken, wobei entsprechende  Maßnahmen auf Gemeindeebene  unterstützt werden.","601",0
"Autobahn",NA,0
"Die Brennerautobahn quert vom  Brenner bis Salurn vier Südtiroler  Bezirke und prägt neben dem Erscheinungsbild auch Wirtschafts- und Lebensraum.","501",0
"Die von Luft- und  Lärmbelästigung betroffenen Gemeinden verdienen Ausgleichsmaßnahmen – auch des-halb müssen sämtliche Vorgänge  rund um diese Verkehrsader wesentlich von der Südtiroler Politik  gestaltet und entschieden werden.","501",0
"Langfristiges Ziel ist die Verlagerung des Warenverkehrs von der  Straße auf die Schiene.","501",0
"Es müssen  alle notwendigen Anstrengungen  unternommen werden, um die  Konzession zur Führung der Autobahn weiter in den bewährten  Händen der Brennerautobahn AG  zu belassen.","501",0
"Autonomie",NA,0
"Die Südtiroler Volkspartei hat den Weg der Autonomie maßgeblich  gestaltet und mit Zielstrebigkeit,  Beharrlichkeit,  Geschick  und Geduld Schritt für Schritt mehr Eigenständigkeit für Südtirol erreicht.","301",0
"Dieser Weg hat ethnischen und sozialen Frieden gebracht, zum Wohl der gesamten Bevölkerung, die sich  in ihrer Identität frei entwickeln konnte.","301",0
"Die maximale Eigenständigkeit Südtirols soll erreicht werden, der Ausbau zur Vollautonomie ist konkretes Ziel, eigenständige europäische regionen eine gültige Perspektive.","301",0
"Das Thema „ Autonomie“ ist als zentraler Wert der  SVP ausführlich in den einleitend  angeführten Kernthemen beschrieben.","301",0
"Die europäische Dimension  wird für Südtirol zunehmend wichtiger, gerade im normativen Bereich.","301",0
"Der Spielraum in der Gesetzgebung soll deshalb so weit wiemöglich direkt genutzt werden.","301",0
"Bauern",NA,0
"Die bäuerlichen Familienbetriebe  sind das rückgrat der gut funktionierenden Landwirtschaft in Süd-tirol.","703",0
"Ein befriedigendes Einkommen für diese Betriebe, die Erhaltung  und  Schaffung  von attraktiven  Arbeitsplätzen sowie Zu- und  Nebenerwerbsmöglichkeiten sind  deshalb auch weiterhin ein wichtiges Anliegen.","703",0
"Die landwirtschaftlichen Flächen sind Lebensgrundlage  eines jeden landwirtschaftlichen  Betriebes und Voraussetzung für  die Produktion regionaler, gesunder  Lebensmittel.","703",0
"Der Erhalt dieser Flächen muss auch angesichts des  knapper werdenden Grund und  Bodens in der raumplanung berücksichtigt werden.","703",0
"Die Freizeitnutzung dieser Flächen soll grundsätzlich möglich, aber in fairen Ab-kommen geregelt werden.","703",0
"Beschäftigung",NA,0
"obwohl die Arbeitslosenzahlen in Südtirol im EU-Vergleich niedrig  sind, ist die gestiegene Arbeitslosigkeit für uns ein Warnsignal, das wir sehr ernst nehmen.","701",0
"Die Bekämpfung der Arbeitslosigkeit ist für uns ein zentrales Anliegen, wobei insbesondere Maßnahmen für junge und  ältere Menschen getroffen werden müssen.","701",0
"Auch Frauen müssen beim  Wiedereinstieg ins Erwerbsleben  besonders unterstützt werden.","701",0
"Voraussetzung für einen funktionierenden Arbeitsmarkt ist eine gesunde  Wirtschaft,  weniger  Bürokratie, eine funktionierende Sozialpartnerschaft und exzellente  Aus- und Weiterbildung sowie  Umschulung.","701",0
"Dafür schaffen wir  die Rahmenbedingungen.","701",0
"Berglandwirtschaft",NA,0
"Die Bergland Wirtschaft verdient  aufgrund der erschwer ten Produk-tionsbedingungen und der Kleinstrukturier theit der Betriebe besondere Beachtung.","703",0
"Neben der Produk-tion von Lebensmitteln stehen die berglandwirtschaftlichen Betriebe auch für den Erhalt der Kulturland-schaft und BeWirtschaftung von  schwer zu bearbeitenden Flächen.","703",0
"Die wirtschaftliche Lage der Berg-bauernbetriebe gilt es zu verbessern, die Leistungsentgelte der öffentlichen Hand sind ein unver-zichtbarer Einkommensbestand-teil.","703",0
"Bildung",NA,0
"Südtirol hat eine umfassende und bedeutende Bildungslandschaft,  welche auf lernbereite Schülerinnen  und Schüler, lebenslang lernwillige Erwachsene, fähige Lehrkräfte und Weiterbildungspersonal sowie entsprechende strukturelle Rahmenbedingungen aufbaut.","506",0
"Gerade für  eine sprachliche und kulturelle Minderheit ist es wesentlich, über ein hochwer tiges Bildungswesen zu  ver fügen, wobei der Sprachenerwerb weiter verstärkt werden soll.","506",0
"Daneben liegen die Schwerpunkte auf der Vermittlung von Allgemeinwissen, Sozialkompetenzen und  Landeskunde, Naturwissenschaft  und Technik.","506",0
"Zwischen den deutschen, ladinischen und italienischen Bildungsangeboten sollen verstärkt Synergien genutzt werden.","506",0
"Dazu gehör t etwa die Verschlankung der öffentlichen Verwaltung, indem die Personal- und andere Verwaltungen der drei Schulämter und der verschiedenen Berufsbildungsinstitutionen einheitlich zusammengefasst werden(Aus- und Weiterbildung).","303",0
"Brauchtum",NA,0
"Traditionen und Brauchtümer  zeichnen Südtirol aus, hunderte  Vereine und Organisationen pflegen diese, erhalten damit ein Stück  Geschichte aufrecht und entwickeln sie weiter.","601",0
"Diese gewachsenen Brauchtümer sind Ausdruck  Südtiroler Identität und der Zeit.","601",0
"Es gilt sie zu fördern, zu unterstützen und in die Zukunft zu führen, um sie lebendig zu erhalten.","601",0
"Brennerbasistunnel",NA,0
"Der Brennerbasistunnel ist die Voraussetzung für eine zwingende Verlagerung des Schwerverkehrs von  der Straße auf die Schiene.","501",0
"Es gilt den Baubetrieb in Abstimmung mit  den italienischen und österreichischen Behörden rasch voranzutreiben, wobei die südlichen Zulauf-strecken zeitgleich im Einvernehmen mit den angrenzenden Gemeinden geplant und realisier t  werden müssen.","501",0
"Gleichzeitig sind  die Rahmenpolitischen Maßnahmen zur Verlagerung zu setzen.","501",0
"Bürgerbeteiligung",NA,0
"Je besser und umfassender die Bevölkerung im Vorfeld politischer Entscheidungen miteinbezogen wird,  desto breiter ist die Mehrheit, die Beschlüsse mitträgt.","202",0
"Zudem weckt  eine aktive Einbindung  das  Interesse  an gesellschaftspolitischen Themen  und appellier t an die gesellschaftliche Verantwortung eines jeden und  einer jeden Einzelnen.","202",0
"Wir unterstützen daher Initiativen, die auf ein  Mehr an Beteiligung abzielen, wo  dies gewünscht wird, wobei auf den  Interessensausgleich zwischen den  verschiedenen Sprachgruppen ein  besonderes Augenmerk gelegt wird.","202",0
"Bürokratie",NA,0
"Die derzeitigen bürokratischen Auf-lagen stellen für die Unternehmen, für Familien, Senioren  und alle Bürgerinnen und Bürger  eine erhebliche Belastung dar.","303",0
"Künftige gesetzliche und verwaltungstechnische Maßnahmen sind  daher auf ihre bürokratischen Aus-wirkungen hin zu überprüfen.","303",0
"Die Vereinheitlichung und Verschlankung aller Abläufe und Informationssysteme sowie der überbehördliche Datenaustausch sind im Rahmen der gesetzlichen Möglichkeiten voranzutreiben, damit Mehr-fachansuchen oder wiederholte  Erklärungen  der Vergangenheit  angehören.","303",0
"Die einfachste Anwendbarkeit für jede Bürgerin und jeden Bürger ist übergeordnetes Ziel und Entscheidungskriterium.","303",0
"Chancengleichheit",NA,0
"Alle Menschen in Südtirol sollen die  gleichen Chancen haben, unabhängig von ihrer Herkunft oder ihrem Geschlecht.","503",0
"Das betrifft insbesondere den Zugang zu Bildung, Chancen am Arbeitsmarkt und eine gleiche Entlohnung für gleiche Arbeits-leistung.","503",0
"Die  Politik  ist  gefordert,  Maßnahmen zu setzen, die für alle die gleichen Rahmenbedingungen schaffen.","503",0
"Das betrifft Männer und  → Frauen ebenso wie → Menschen mit Beeinträchtigungen, auch und im  Besonderen in den Bereichen  Politik und → Wirtschaft.","503",0
"Demografischer Wandel",NA,0
"Unsere Gesellschaft wird älter, wes-halb künftig mehr ältere Menschen  weniger jungen Menschen gegen-überstehen werden.","606",0
"Die gesellschaftspolitischen Folgen dieses  demografischen Wandels sind heute noch  nicht vollständig  absehbar,  keinesfalls darf diese Entwicklung aber zu einem  Generationenkonflikt führen.","606",0
"Der Generationengerechtigkeit zum Ausgleich und zur Partnerschaft zwischen Jung und  Alt gilt daher ein besonderes Augenmerk.","606",0
"In besonderer Weise müssen Vorsorgemaßnahmen auf ihre langfristigen Auswirkungen hin  überprüft werden.","606",0
"Demokratie",NA,0
"Das allgemeine Verständnis von Demokratie begrenzt sich heute nicht  mehr nur auf die Teilnahme an  Wahlen.","202",0
"Viele Bürgerinnen und Bürger möchten auch zu konkreten  Entscheidungen angehört und gefragt werden.","202",0
"Als „Experten“ für ihre  Anliegen und ihr Lebensumfeld  können sie wertvolle Ideen und An-regungen in die Politik einbringen.","202",0
"Deshalb sollen verstärkt Instrumente der direkten Demokratie und der  Bürgerbeteiligung eingeführt  und genutzt werden.","202",0
"Bei größeren Vorhaben und weitreichenden Entscheidungen sollen die Betroffenen  auf verschiedenen Ebenen bereits  im Vorfeld stärker eingebunden  werden, um eine breite Unterstützung für die bestmögliche Lösung zu erreichen.","202",0
"Dezentralisierung",NA,0
"Bozen ist nicht nur Landeshauptstadt von Südtirol, sondern auch  ein wichtiges Zentrum für Wirtschaft, Verwaltung und viele andere Bereiche des sozialen, gesellschaftlichen und kulturellen Lebens.","0",0
"Der immer größere Ausbau  der Autonomie und der Auf-schwung der vergangenen Jahr-zehnte haben dazu geführt, dass  immer mehr Strukturen zentral auf  Bozen konzentrier t wurden – vielfach zu Ungunsten der peripheren Gemeinden und Bezirke.","302",0
"Dies ist künftig neu zu strukturieren: Zahlreiche Angebote, Infrastrukturen  und Kompetenzzentren sollen gezielt in den Bezirken angesiedelt  werden, um Arbeitsplätze und Karrierechancen nahe zu den Menschen zu bringen, die dort wohnen,  vor allem für jene, die Arbeit mit Erziehung oder Pflege kombinieren müssen.","302",0
"Mit moderner Datentechnik ist eine  Vernetzung der Dienste zu organisieren, die möglichst gleichen Zugang und Service flächendeckend  für alle Bürgerinnen und Bürger  gewährleistet.","302",0
"Duale Ausbildung",NA,0
"Die duale Berufsausbildung in Süd-tirol hat sich bewähr t und gilt heute  als Vorzeigemodell für das restliche  Staatsgebiet.","506",0
"Der Über tritt von der  Ausbildung in die Berufswelt findet häufig problemloser statt als in  anderen Bereichen.","506",0
"Daher muss die  duale Ausbildung weiter aufgewertet und das Image von Lehrberufen  gesteigert werden.","506",0
"Gleichzeitig ist  weiter zur Durchlässigkeit dieses  Ausbildungszweiges beizutragen:  kein Abschluss ohne Anschluss!","506",0
"Ehrenamt und Vereine",NA,0
"Tausende Südtirolerinnen und Süd-tiroler sind ehrenamtlich tätig und leisten einen unverzichtbaren Beitrag für unsere Gesellschaft.","606",0
"Solidarität und Nachbarschaftshilfe werden gefördert, die Identifikation mit  den Dörfern und Gemeinden gefestigt, Kultur ge- und belebt.","606",0
"Es gilt die ehrenamtlichen Vereine von  bürokratischen Auflagen weitgehendst zu befreien, mehr rechtssicherheit zu schaffen und die Anerkennung von ehrenamtlichem Engagement in  Schule und Beruf  weiter voranzutreiben.","303",0
"Eigenverantwortung/  Eigeninitiative",NA,0
"Der ruf nach einem Abbau der  Bürokratie und mehr Bürgerbeteiligung wird immer lauter.","202",0
"Damit verbunden ist auch eine Stärkung der Eigenverantwortung.","202",0
"Es muss klar sein: Die öffentliche Hand kann  nicht alles leisten und soll es auch nicht.","202",0
"Sie kann wichtige Rahmen-bedingungen schaffen, in denen  jede und jeder Einzelne sein Umfeld  gestalten kann.","202",0
"Dies erfordert zugleich mehr Eigeninitiative und Eigenverantwortung von allen Bürgerinnen und  Bürgern,  die  in  dieser  Hinsicht zu stärken und zu fördern sind.","202",0
"Einwanderung",NA,0
"In den vergangenen Jahren sind viele Menschen nach Südtirol zugezogen.","0",0
"Der Mangel an einheimischen Arbeitskräften in Wirtschafts- und Sozialbereichen hat nach ausländischen Arbeitskräften verlangt,  welche sich inzwischen dauerhaft in  Südtirol niedergelassen haben und  hier eine neue Existenz aufbauen.","0",0
"Hier gilt es, nach dem Motto „fordern und fördern“ Integrationsmaßnahmen sprachlicher und kultureller Natur auch für deren Familienangehörige zu setzen, klare  Spielregeln zu formulieren und  deren Einhaltung verstärkt einzufordern.","608",0
"Angesichts der  derzeit angespannten Lage am Arbeitsmarkt  sind Politik und Wirtschaft gefordert, in erster Linie die derzeit  Arbeitslosen zu beschäftigen,  bevor neue Kontingente für ausländische Arbeitskräfte vergeben  werden.","706",0
"Energie / erneuerbare Energie  und Energieeffizienz",NA,0
"Südtirol hat ein einzigartiges Potential an erneuerbaren Energiequellen – eine gute Voraussetzung,  um seine rolle als europäische Vorzeigeregion in der Energienutzung und -versorgung auszubauen.","501",0
"Es  gilt Projekte zur Nutzung von Wasser, Wind, Biomasse und Sonne unter besonderem Augenmerk auf die  Auswirkungen auf Natur- und  Kulturlandschaft gezielt zu unterstützen (Wasserkraft).","501",0
"Parallel  werden alle Anstrengungen unterstützt, um die Energieeffizienz an Gebäuden und in Produktionsprozessen weiter zu steigern.","501",0
"»Konsequent gehen wir den  erfolgreichen Weg der Autonomie  hin zur Vollautonomie weiter«",NA,0
"Entlastung",NA,0
"In einem zunehmend globalisierten  Wettbewerb gilt es die Kräfte zu  bündeln den Einzelnen wie die  Unternehmen weitgehend zu  entlasten und ihnen so mehr Freiheit, Freiraum und Eigenverantwortung zurückzugeben.","401",0
"Wer seine eigenen Fähigkeiten, Talente und Stärken ohne übermäßige reglementierung ausüben kann,  findet raum für Kreativität und Innovation, die zum eigenen und zum  Erfolg der gesamten Gesellschaft  beitragen können.","401",0
"In besonderer  Weise sind von diesem Prinzip die Bereiche Bürokratie und Förder-wesen gefragt.","303",0
"Erreichbarkeit",NA,0
"In einem Zeitalter zunehmender  Technologisierung und Informatisierung sind Erreichbarkeit und  Mobilität nicht nur Schlagwor te,  sondern eine Notwendigkeit und  politischer Auftrag.","411",0
"Diese reicht von  Datenmobilität für Haushalte und Betriebe (Informationstechnik)  über die  funktionierende Personen- und Gütermobilität, attraktive Infrastrukturen für die zukünftige regionalentwicklung und Belebung  des ländlichen raums bis hin zur  Vernetzung der geistigen Infrastrukturen (EUrAC, Universität).","411",0
"EUrAC",NA,0
"Die Europäische Akademie in Bozen  stellt heute ein Tor Südtirols zu  Europa und zur Welt dar.","506",0
"Südtirol  ist auf diesem Weg auch für Wissenschaftlerinne und Wissenschaftler aus dem Ausland interessant geworden.","506",0
"Die Kooperation der EUrAC mit der  Südtiroler  Wirtschaft und Bil-dungslandschaft ist weiter zu stär-ken, um die Anerkennung dieser  Einrichtung im Land weiter zu stei-gern.","506",0
"Dazu  gehör t  auch  die  noch  bessere Vernetzung mit der Uni-versität Bozen und anderen Forschungszentren in Südtirol und  darüber hinaus.","506",0
"Europa",NA,0
"Die europäische Entwicklung hat  den Südtirolerinnen und Südtiro-lern bedeutende und sehr konkrete  Vor teile gebracht: Durch den Weg-fall der Grenzkontrollen im rah-men des Schengener Abkommens  und die Einführung einer Einheits-währung haben auch die Staats-grenzen an Bedeutung verloren.","108",0
"Die Entwicklung zu einem Europa  der regionen und der Völker ist ei-ne Chance für Südtirol, das in diesem Europa mehr Eigenständig-keit erhalten und eine stärkere  rolle wahrnehmen soll.","108",0
"Europaregion Tirol",NA,0
"Südtirol liegt an der Schnittstelle  zwischen deutschem und italienischem Kulturraum.","108",0
"Diese Brücken-funktion muss durch die enge Zu-sammenarbeit mit den Nachbar-ländern noch intensiver genutzt  werden.","108",0
"Mit dem Europäischen  Verbund für territoriale Zusammen-arbeit (EVTZ) hat die Europaregion institutionell Form angenommen.","108",0
"Nun gilt es, die Europaregion mit Leben zu erfüllen, so dass jede Bürgerin und jeder Bürger Tirols kon-kret ihre Auswirkungen spür t.","108",0
"Vor allem in den Bereichen Wir tschaft, Bildung, Kultur, Ge-sundheit oder Mobilität sind Ko-operationen zwischen den Tiroler  Landesteilen zu fördern.","108",0
"Auch der zwischenmenschliche Austausch,  etwa  in  Form  von  Gemeindepar tnerschaften,  kann  seinen  Beitrag  dazu leisten.","108",0
"Export",NA,0
"In einer globalisier ten Welt müssen sich die Unternehmen verstärkt auf den internationalen  Märkten bewegen.","410",0
"Die Betriebe  sollen mit geeigneten Expor tfördernden Maßnahmen unterstützt  und mit Know How begleitet werden.","410",0
"Auch kleineren Betrieben  muss es möglich sein, erfolgreich  außerhalb der Landesgrenzen tätig  zu sein.","410",0
"Dieses Ziel muss mit allem  Nachdruck verfolgt werden, um  attraktive Arbeitsplätze in Süd-tirol zu sichern und auszubauen.","410",0
"Familie",NA,0
"Die Familie ist der Kern der Gesellschaft.","603",0
"Sie verlier t auch durch gesellschaftliche Veränderungen nicht  an Bedeutung, ganz im Gegenteil– sehr oft ist es die Familie, die in einem unsicheren Umfeld Sicherheit und Stabilität bietet.","603",0
"Die Formen der Familie werden vielfältiger  und die Anforderungen an Familien  sind heute andere als früher.","604",0
"Es ist Aufgabe der Politik, Familiengründung, Familienzeit und Verein-barkeit von Familie und Beruf best-möglich zu unterstützen.","604",0
"Neben der  finanziellen  Förderung bedeutet das auch das Schaffen geeigneter Rahmenbedingungen beispiels-weise bei der Kinderbetreuung,  bei Bildung, Mobilität, Zeitpolitik, Arbeitswelt, Pflege oder im  Wohnbau.","604",0
"Flughafen",NA,0
"Die zivile Nutzung des Flughafens Bozen ist wichtig für die die Erreich-barkeit Südtirols.","411",0
"Eine solche Infrastruktur fördert direkt und indirekt die wirtschaftliche und kulturelle  Entwicklung Südtirols.","411",0
"Der Flugverkehr bringt aber auch Nachteile wie  die Belastung der Anrainer mit sich.","411",0
"Daher bedarf es ausgehend von einem Meditationsverfahren für die Weiterentwicklung des Flughafens eines klaren, langfristigen Konzeptes, das mit allen Vor- und Nachteilen transparent und nachvollziehbar in einer breiten Diskussion mit der Öffentlichkeit besprochen wird.","411",0
"Unser Ziel ist es, dass  die gesamte Südtiroler Bevölkerung von dieser Infrastruktur einen Nutzen ziehen kann.","411",0
"Förderungen",NA,0
"Südtirol hat sich im Laufe der Jahre ein umfangreiches, gleichzeitig  aber auch komplizier tes Förderwesen aufgebaut, welches heute nicht  nur einen ungemeinen bürokratischen  Aufwand mit sich bringt,  sondern für den Einzelnen vielfach unübersichtlich geworden ist.","303",0
"Da-her müssen diverse Förderungen  neu überdacht, Vereinfachungen  angestrebt und zugleich (steuerliche)  Entlastungsspielräume  ge-nutzt werden.","303",0
"Forschung und Entwicklung",NA,0
"Der technische Fortschritt ist ein  sehr bedeutender Wirtschaftsmotor, der in Südtirol aber großen Auf-holbedarf hat.","411",0
"Daher muss es prioritäres Ziel der Wirtschaftspolitik  sein, innovative Ideen, Konzepte  und Leitlinien sowohl in Groß- wie auch in Mittel- und Kleinbetrieben zu fördern, zu stärken und zu unterstützen.","411",0
"Forschung und Entwicklung soll dabei nicht nur in den  Ballungszentren forcier t werden,  sondern beispielsweise über Kooperationen mit diversen Bildungseinrichtungen auch in peripheren Gebieten.","411",0
"Einen Beitrag dazu soll und kann auch die grenzüberschreitende Zusammenarbeit im Bereich  der Forschung leisten.","411",0
"Frauen",NA,0
"Frauen und Männer übernehmen  heute gleichermaßen Verantwortung in den zentralen Bereichen der  Gesellschaft und tragen somit zum  Allgemeinwohl bei.","503",0
"Das politische, unternehmerische und gesellschaftliche Engagement von Frau-en  ist  weiter  zu  ermöglichen  und  zu  fördern, indem Instrumente und  Maßnahmen geschaffen werden,  die eine Gleichbehandlung und  Chancengleichheit erst herstellen.","503",0
"Ein besonderes Augenmerk gilt  den Frauen in ihren beruflichen  Möglichkeiten: Es gilt die Beschäftigung von Frauen über familien-freundliche Arbeitszeitmodelle  und -formen gezielt zu fördern, wo-bei die ebenbürtige Entlohnung ein  wichtiges Ziel ist.","503",0
"Gemeinden",NA,0
"Die 116 Gemeinden Südtirols stellen  das direkte Lebensumfeld der Bürgerinnen und Bürger dar.","301",0
"Die Lokalverwalterinnen und Lokalverwalter  kennen die Anliegen, Sorgen und  Bedürfnisse der Bevölkerung am  besten und können jeweils konkrete Hilfeleistungen bieten.","301",0
"Gleichzeitig ist auch die Verantwortung der Menschen gegenüber der eigenen Dorf- und Stadtgemeinschaft am  größten.","301",0
"Aus diesem Grund gilt es die Gemeinden gemäß dem Subsidiaritätsprinzip aufzuwerten.","301",0
"Das  Gebot der effizienten, sparsamen  und schlanken Verwaltung legt es nahe, dass verschiedene Dienste  der Gemeinden vereinheitlicht und nach Möglichkeit zusammengelegt  und gemeinsam organisier t werden.","303",0
"In dieser Hinsicht ist auch die rolle der Bezirksgemeinschaften zu  bewerten.","303",0
"Generation 65+ Senioren",NA,0
"Die älteren Menschen haben Süd-tirol aufgebaut.","606",0
"Es ist daher eine gesellschaftliche Verpflichtung, ihnen  unabhängig von ihrer familiären  Herkunft einen angenehmen und  würdigen Lebensabend zu ermöglichen und ihnen die entsprechende  Wertschätzung entgegenzubringen.","606",0
"Die Generation der über 65-Jährigen  ist heute aktiver denn je.","606",0
"Dabei gewinnt die Mobilität zunehmend  an Bedeutung.","606",0
"Sie stellt nicht nur in  Familien, Vereinen und Dorfgemeinschaften, sondern auch in  Unternehmen eine unverzichtbare  ressource dar.","606",0
"Ihre Erfahrung soll  mit neuen Möglichkeiten verstärkt  genutzt werden.","606",0
"Mit dem Älterwerden sind aber häufig auch Beeinträchtigungen verbunden.","606",0
"Dazu sind  insbesondere Maßnahmen in den  Pflege und  Betreuungsdiensten  sowie -einrichtungen genauso wie  die finanzielle Absicherung von Mindestrentnern und ein einfacher Zugang dazu notwendig.","606",0
"Generationen",NA,0
